DATE,BAC_N,BARC_L,BNPP_PA,C_N,CAGR_PA,GS,HSBA_L,JPM_N,MS_N,SAN_MC,SOGN_PA,WFC_N
2002-12-09,34.025,354.447939,34.436875,361.5,14.145342,73.45,623.512458,23.26,34.136942,3.906911,45.650863,22.925
2002-12-10,34.69,351.524194,35.227641,367.9,14.325538,74,624.819612,24.15,34.722195,3.948474,46.88467,23.415
2002-12-11,34.75,352.423808,36.838103,362.6,14.23544,73.47,629.61251,24.09,34.78072,4.00785,47.060928,23.35
2002-12-12,34.77,352.648711,36.645233,366.2,13.784952,74.23,623.948176,24.15,35.725485,3.918786,46.488089,23.175
2002-12-13,34.125,337.580176,36.375215,360,13.649805,73.1,610.876636,23.62,34.947935,3.78816,45.738992,23
2002-12-16,35.14,357.596589,39.094677,374.8,13.388522,74.53,621.333868,24.8,36.294016,4.019725,50.542027,23.5
2002-12-17,34.705,351.749097,39.538278,371.3,13.712873,74.69,616.976688,25.02,35.708763,4.00785,51.070802,23.41
2002-12-18,34.235,342.752957,38.091755,371.5,13.604756,73.7,607.390892,24,34.362683,3.895036,49.176026,23.135
2002-12-19,34.25,332.857202,37.484216,370,13.43357,70.3,605.212302,23.33,33.693823,3.800035,48.030348,23.085
2002-12-20,35.15,336.905465,37.513146,381.4,13.604756,71.86,606.519456,24.87,35.148593,3.877223,48.559123,23.535
2002-12-23,35.055,343.202764,36.934537,376.8,13.361492,70.65,610.0052,24.71,35.156954,3.972224,48.691316,23.53
2002-12-27,34.585,336.905465,36.394502,351.7,13.163277,67.92,595.190788,23.8,33.55169,3.912849,47.810026,23.15
2002-12-30,34.9,340.054114,36.568085,352.7,12.920013,68.14,598.240814,23.99,33.727266,3.883161,47.898155,23.54
2003-01-02,35.34,354.447939,39.171825,363.5,13.388522,69.65,610.440918,25.44,35.064986,4.085038,50.718285,24.285
2003-01-03,35.12,357.371685,38.959669,361.1,13.127238,70.38,617.412406,25.94,34.9981,3.966287,51.026737,23.945
2003-01-07,35.68,339.1545,39.355051,369.8,12.901994,72.7,615.233816,27.84,36.135162,4.05535,50.718285,24.27
2003-01-08,35.535,342.752957,39.056104,366.9,12.883974,70.92,613.055226,26.77,35.048264,4.10285,48.999768,23.925
2003-01-09,36,347.925738,39.142895,370.3,13.06417,73.72,613.055226,27.3,36.469592,4.096913,49.352284,24.15
2003-01-10,35.9,357.596589,39.123608,374.6,13.685844,74.92,613.490944,27.09,36.302377,4.120663,49.704801,24.035
2003-01-13,36.19,354.672843,39.663643,370.4,13.83,74.42,614.36238,27.28,36.45287,4.185976,50.189511,24.175
2003-01-14,36.24,346.351413,39.856513,379.3,13.604756,74.7,614.36238,27.59,36.628446,4.215664,50.76235,24.31
2003-01-15,35.725,339.604307,39.04646,374.5,13.739903,73.51,612.619508,27.08,36.034833,4.197851,50.542027,23.845
2003-01-16,35.5,331.282877,38.708938,371.1,14.127323,73.62,610.0052,26.78,35.566631,4.203789,50.630156,23.5
2003-01-17,35.74,323.636158,36.963468,368,13.514658,72.58,601.29084,26.19,35.106789,4.00785,49.131962,23.635
2003-01-21,35.365,312.166079,35.410867,361.4,13.424561,71,596.93366,25.42,33.844316,3.889099,48.118477,23.56
2003-01-22,35.45,314.415114,34.523667,359,13.253375,70.25,585.169274,24.7,32.832665,3.728785,46.796541,23.515
2003-01-23,35.8,313.740403,35.324076,371.4,13.289414,71.92,581.247812,25.13,34.011531,3.758472,46.488089,23.865
2003-01-24,34.81,316.664149,34.340441,357.9,13.325453,69.15,573.404888,23.81,32.372824,3.675347,45.959315,23.525
2003-01-27,34.31,305.19407,33.511101,350.9,12.929023,68.4,561.640502,23.26,31.687243,3.54472,44.54925,23.375
2003-01-28,34.55,300.695999,33.270014,354.6,13.028131,69.05,558.590476,23.51,32.021673,3.526908,44.989895,23.3
2003-01-29,34.795,295.748122,32.971066,355.5,12.974072,69.51,550.311834,23.5,31.603635,3.485345,43.941159,23.43
2003-01-30,34.355,314.864921,35.36265,342,13.05516,67.4,558.590476,23.04,30.959857,3.532845,46.179638,23.175
2003-01-31,35.025,315.089824,35.459085,343.8,12.901994,68.1,549.876116,23.34,31.687243,3.414094,47.942219,23.685
2003-02-03,35.015,330.608167,35.729102,346.5,12.938033,69.25,564.690528,23.58,32.230691,3.461595,49.087897,23.87
2003-02-04,34.32,325.885193,35.285502,336.4,12.811896,67.52,556.847604,23.05,31.302648,3.325031,46.796541,23.515
2003-02-05,34.25,332.182491,36.674163,336.5,13.118228,67.41,560.769066,22.94,30.951497,3.491282,45.078024,22.66
2003-02-06,34.21,320.262605,36.732024,331.5,12.901994,66.65,557.71904,22.31,30.449852,3.366594,44.725508,22.93
2003-02-07,33.97,318.463377,36.597016,329.1,12.838925,65.7,564.25481,21.98,29.889681,3.354719,44.06454,22.725
2003-02-10,34.105,308.567622,36.780242,328.9,12.874965,65.74,562.07622,22.1,30.140504,3.247843,42.742604,22.91
2003-02-11,33.865,317.788667,38.091755,320.5,13.06417,65.05,566.869118,22,29.613777,3.408157,43.800152,22.755
2003-02-12,33.6,307.668008,36.182346,314.2,12.883974,64.3,571.226298,21.51,28.97836,3.307218,42.733791,22.67
2003-02-13,33.8,333.98172,36.317355,318.4,13.019121,64.92,572.533452,21.29,29.187378,3.265655,44.240798,22.8
2003-02-14,34.435,330.608167,37.754233,325.4,13.199316,66.7,572.097734,21.85,29.914764,3.437844,46.576218,23.165
2003-02-18,34.905,347.47593,38.670364,332.4,13.424561,68,593.447916,22.5,30.508377,3.615971,47.237187,23.36
2003-02-19,34.875,343.652571,37.503503,333.6,13.109219,68.23,593.883634,22.5,30.87625,3.49722,46.267767,23.21
2003-02-20,34.73,341.853343,36.85739,328.6,12.929023,67.74,592.57648,22.69,30.600345,3.425969,45.210218,23.04
2003-02-21,35.18,338.929597,37.310633,332,13.001101,68.5,593.883634,22.88,30.951497,3.485345,45.738992,23.21
2003-02-24,34.335,338.254886,36.490937,324.3,12.766847,66.2,592.140762,22.3,29.906403,3.378469,44.725508,22.62
2003-02-25,34.535,329.033842,35.372293,328.1,12.577642,66.59,584.733556,22.55,30.240833,3.25378,43.888282,22.795
2003-02-26,34.165,314.864921,35.401224,322.6,12.532593,66.48,584.733556,22.28,29.613777,3.25378,42.962926,22.54
2003-02-27,34.6,310.816658,35.970189,328.6,12.568632,67.69,587.783582,22.66,30.533459,3.414094,43.30663,22.735
2003-02-28,34.62,330.15836,37.030972,333.4,12.478535,69.45,596.062224,22.68,30.809364,3.532845,43.888282,22.675
2003-03-03,34.29,325.66029,37.378138,330.5,12.793877,68.02,600.419404,22.85,30.892971,3.515033,44.54925,22.675
2003-03-04,34.025,317.113956,35.767676,323.7,12.298339,65.69,590.833608,22.4,30.416409,3.402219,43.227313,22.5
2003-03-05,34.17,309.917043,35.449441,331.7,12.27131,66.3,583.86212,22.81,31.043465,3.402219,42.698539,22.82
2003-03-06,34.075,309.467236,34.581528,327.9,12.433486,65.6,578.633504,22,30.215751,3.342843,42.011132,22.515
2003-03-07,34.495,304.069552,33.89684,331.6,12.334378,66.68,577.32635,22.29,30.909693,3.235967,41.209158,22.775
2003-03-10,33.42,296.87264,33.221797,322,11.802802,64.34,571.226298,21.44,29.563612,3.123154,40.230925,22.135
2003-03-11,32.815,296.197929,32.768553,315.5,11.397362,62.95,569.047708,20.75,28.694094,3.123154,39.49064,22.17
2003-03-12,32.92,279.779973,31.630622,316.6,11.712704,62.85,557.71904,20.75,28.067038,2.974715,37.807375,22.075
2003-03-13,33.8,299.796385,33.212153,333.9,11.87488,66.78,574.276324,21.72,30.165586,3.170654,39.358447,22.875
2003-03-14,33.655,314.415114,36.973111,337.5,12.883974,66.62,587.347864,21.26,29.998371,3.455657,43.059868,22.875
2003-03-17,34.56,334.431527,38.15926,342,12.965062,68.9,600.419404,22.56,32.10528,3.562533,44.725508,23.425
2003-03-18,34.17,338.929597,37.783164,347.3,12.703779,69.58,605.64802,22.81,32.723976,3.615971,45.254282,23.34
2003-03-19,34.75,336.905465,38.323199,354.6,12.856945,70.27,596.93366,23.33,33.008241,3.663471,46.796541,23.54
2003-03-20,34.76,340.503922,37.561364,358.3,12.613681,70.08,594.319352,23.53,33.484804,3.615971,45.474605,23.425
2003-03-21,35.25,354.223036,39.981878,372,13.001101,72.1,598.676532,24.65,34.705473,3.829723,48.030348,23.63
2003-03-24,34.4,341.628439,37.233485,357,12.478535,69.92,585.169274,23.63,33.626937,3.615971,45.386476,22.875
2003-03-25,34.655,339.829211,38.004964,359,12.748828,70.69,586.04071,24.14,33.969727,3.699097,45.386476,23.23
2003-03-26,34.275,346.126509,37.609581,358.9,13.019121,71.05,588.2193,24.17,33.869398,3.710972,45.342411,22.95
2003-03-27,34.145,340.054114,36.114841,359,12.892984,70.58,579.940658,24.17,33.810873,3.610033,43.712023,22.785
2003-03-28,34.29,336.905465,36.645233,354.2,13.181297,70.11,574.276324,24.45,33.459722,3.615971,44.06454,22.835
2003-03-31,33.42,328.359132,35.39158,344.5,12.856945,68.08,565.561964,23.71,32.063476,3.47347,41.70268,22.495
2003-04-01,34,335.556044,35.651954,356,13.001101,69.62,575.14776,24.24,33.32595,3.54472,42.160952,23.15
2003-04-02,34.91,352.873615,37.069546,370.4,13.316443,72.4,587.347864,25.11,34.947935,3.722847,43.932346,23.665
2003-04-03,34.595,355.797361,38.101399,365.2,13.199316,72.35,587.347864,24.94,34.931214,3.81191,44.989895,23.4
2003-04-04,35,358.046396,39.056104,373,13.514658,72.06,590.833608,25.58,35.165315,3.942536,45.91525,23.54
2003-04-07,34.72,371.0908,40.637635,372.2,13.965147,72.31,607.390892,25.64,35.274004,4.061288,47.589703,23.415
2003-04-08,35.425,361.644852,40.116887,376.1,13.748912,72.7,601.29084,25.99,35.466302,4.025662,47.501574,23.725
2003-04-09,35.08,356.247168,38.969312,370.4,13.739903,71.91,596.062224,25.73,34.638587,4.067225,47.413445,23.19
2003-04-10,35.605,357.146782,37.725303,369.5,13.974157,72.35,588.2193,25.72,34.981378,3.984099,46.664348,23.455
2003-04-11,35.67,359.845624,38.246051,373.5,14.23544,72.42,587.347864,25.59,34.730556,4.001912,46.928735,23.12
2003-04-14,35.955,366.817633,39.113964,384.3,14.298509,74.49,587.783582,26.54,35.78401,4.025662,47.898155,23.4
2003-04-15,36.34,383.235589,39.827582,392.5,14.442665,76.54,593.447916,26.87,37.079926,4.096913,48.911639,23.725
2003-04-16,35.995,364.793501,39.403269,382.6,14.172372,75.2,593.447916,26.5,36.946154,4.0791,48.294736,23.37
2003-04-17,36.44,372.440221,39.142895,390.4,14.361577,76.1,595.190788,27.31,37.748786,4.162226,48.559123,23.75
2003-04-22,37.12,378.512616,39.71186,399.4,14.325538,78.33,591.705044,28.69,38.79388,4.197851,48.470994,23.915
2003-04-23,37.275,392.23173,40.406191,402.9,15.001271,78.43,588.2193,29.44,39.956024,4.185976,49.748865,24.085
2003-04-24,36.815,384.360107,39.740791,391.8,14.604841,77.35,572.96917,28.56,39.01126,4.138476,46.708412,23.79
2003-04-25,36.29,376.938291,39.191112,384.5,14.415636,75.87,566.4334,27.96,37.631736,4.120663,45.959315,23.71
2003-04-28,36.835,398.304125,40.386904,392.6,14.568802,76.51,582.990684,28.81,37.765508,4.215664,48.074413,23.965
2003-04-29,36.87,398.529028,40.454408,391,14.415636,76.45,598.676532,29.14,37.12173,4.185976,48.647252,24.065
2003-04-30,37.025,388.858177,40.560487,392.5,14.857114,75.9,597.369378,29.35,37.414356,4.180039,48.294736,24.13
2003-05-02,37.455,385.034817,40.184391,397,14.884144,76.6,602.162276,29.92,38.12502,4.162226,48.691316,24.5
2003-05-06,37.205,383.235589,41.457331,399.5,15.181466,77.2,608.262328,30.71,37.941084,4.215664,50.806414,24.195
2003-05-07,37.13,384.135203,41.563409,400.2,15.082359,77.2,618.71956,30.82,37.832394,4.0791,50.718285,23.875
2003-05-08,36.845,367.94215,40.251895,392.1,14.866124,74.06,613.490944,29.96,36.879268,3.889099,47.633767,23.54
2003-05-09,37,367.94215,40.068669,390.5,15.03731,75,622.205304,30.08,37.489603,3.995974,48.779445,23.71
2003-05-12,37.255,368.167054,40.367617,393.9,15.181466,75.49,616.54097,30.94,38.133381,4.043475,48.691316,24.05
2003-05-13,37.16,366.142922,41.100522,392.7,15.388691,74.95,617.848124,30.72,37.431078,3.990037,48.867575,23.96
2003-05-14,36.97,366.817633,41.274104,389,15.749082,74.95,616.105252,30.49,37.063205,3.966287,48.294736,23.875
2003-05-15,37.21,373.564738,41.756279,394.5,15.686013,76.1,618.71956,31.04,37.45616,4.037537,48.603187,24.065
2003-05-16,37.08,381.436361,41.688774,391.5,15.388691,76.7,618.283842,31.25,37.288945,4.090975,47.413445,24.195
2003-05-19,36.235,375.139063,39.538278,382.3,14.460684,74.35,604.776584,30.42,35.834175,3.871286,44.505185,23.78
2003-05-20,36.255,381.436361,39.297191,385.2,14.613851,74.45,610.876636,30.43,35.55827,3.871286,44.284862,23.69
2003-05-21,36.525,374.239449,39.480417,388.6,14.721968,75.1,606.083738,30.55,35.942864,3.76441,44.240798,23.65
2003-05-22,36.56,373.789642,39.576852,387.2,14.848105,76.03,613.490944,30.49,36.11844,3.877223,43.64152,23.54
2003-05-23,36.875,373.564738,40.068669,390.9,15.857199,76.15,619.590996,30.9,35.867618,3.918786,44.769572,23.65
2003-05-27,37.495,375.139063,39.653999,401.8,15.208496,78.48,627.43392,32.05,36.7873,3.912849,44.06454,24.12
2003-05-28,37.17,388.633274,40.194034,411.4,15.686013,79.9,640.069742,32.55,37.539768,4.025662,45.166153,23.875
2003-05-29,36.79,398.529028,40.550843,407.7,15.514828,79.59,633.533972,32.27,37.330749,4.037537,45.342411,23.785
2003-05-30,37.1,386.834046,40.599061,410.2,16.037395,81.5,628.305356,32.86,38.250431,4.085038,46.003379,24.15
2003-06-02,37.065,396.279993,41.274104,413.7,16.307688,83.54,641.376896,33.92,38.910931,4.150351,46.39996,24.45
2003-06-03,37.855,391.332116,41.659844,422.6,16.325707,83,638.762588,33.82,39.320607,4.132538,47.104993,24.635
2003-06-04,38.33,389.982695,42.06487,430.2,15.866209,85.25,640.069742,34.69,40.1316,4.168164,47.545638,25.12
2003-06-05,38.37,389.757791,42.344531,435,15.559877,87.3,633.533972,35.07,40.716853,4.114726,47.413445,25.3
2003-06-06,38.46,395.605283,43.376384,436.9,15.559877,88.7,641.376896,35.13,40.365701,4.269102,48.691316,25.15
2003-06-09,37.915,395.830186,42.662766,428.6,15.640965,87.54,636.583998,33.76,39.830613,4.215664,48.250671,24.9
2003-06-10,38.55,395.155476,43.154584,432,15.496808,88.7,630.048228,34.08,40.516195,4.310665,48.955704,25.31
2003-06-11,39.195,406.175748,44.745758,440.9,15.451759,89.74,632.226818,34.54,41.343909,4.447229,49.881059,25.715
2003-06-12,39.22,414.946985,43.675332,440.7,15.767101,90.35,636.14828,34.7,40.917511,4.571917,50.850479,25.765
2003-06-13,39.245,417.19602,42.884566,441,15.956307,89.17,634.841126,34.7,40.340619,4.601605,50.189511,25.41
2003-06-16,39.945,414.722081,44.22501,452.4,16.20858,91.5,639.634024,35.95,41.444238,4.720356,51.379253,25.9
2003-06-17,39.92,420.344669,45.131497,455.6,15.893238,91.5,647.04123,36.1,41.527845,4.755982,51.863963,25.9
2003-06-18,39.865,427.766485,45.758324,449.1,16.010365,88.9,645.734076,35.07,39.203557,4.750044,52.348673,26
2003-06-19,39.205,415.621695,44.340732,437.9,15.154437,85.92,637.891152,34.45,36.795661,4.583792,50.938608,25.55
2003-06-20,39.455,416.52131,45.141141,440.5,15.406711,86.25,641.376896,34.8,37.01304,4.750044,51.775834,25.6
2003-06-23,38.96,411.573432,43.424601,431,15.100378,85.28,635.276844,33.85,35.792371,4.583792,50.365769,25.38
2003-06-24,38.775,407.075362,43.540323,434.2,15.136417,86.6,632.226818,34.3,36.202048,4.524417,49.836994,25.475
2003-06-25,39.325,406.625555,43.424601,430.5,15.44275,84.78,623.512458,33.99,36.620085,4.595668,49.925123,25.335
2003-06-26,39.83,407.075362,43.434245,437.2,15.316613,84.15,623.512458,34.4,36.56156,4.61348,49.748865,25.735
2003-06-27,39.805,406.400651,43.405314,430.1,15.181466,82.38,626.562484,33.9,35.951225,4.690668,49.087897,25.525
2003-06-30,39.515,404.826327,42.672409,428,14.911173,83.75,623.948176,34.18,35.742206,4.530354,48.647252,25.2
2003-07-01,40,393.806055,42.151661,438.1,14.604841,85.85,610.0052,34.21,36.946154,4.417541,47.501574,25.355
2003-07-02,40.2,396.7298,43.318523,444,14.983251,85.4,617.848124,34.37,37.598293,4.536292,49.220091,25.485
2003-07-03,40.005,401.002967,43.405314,438.8,14.947212,84.7,616.976688,34.13,37.45616,4.577855,50.674221,25.35
2003-07-07,40.45,412.69795,43.906775,449.4,15.370671,87.74,636.14828,35.07,38.609944,4.726294,52.084286,25.57
2003-07-08,40.74,409.549301,44.514315,453.7,15.280574,88.06,641.812614,35.4,39.613234,4.785669,51.819899,25.4
2003-07-09,40.925,406.625555,43.665688,459.9,15.136417,88.23,642.248332,35.66,39.563069,4.684731,50.630156,25.415
2003-07-10,40.8,403.476906,43.087079,452,14.956222,86.55,640.069742,35.01,38.701912,4.619418,49.660736,25.485
2003-07-11,41.44,404.826327,43.858558,461.5,14.992261,87.32,643.119768,35.76,39.01126,4.779732,50.982672,25.94
2003-07-14,41.73,413.37266,44.562532,471.2,15.352652,89.44,658.369898,37.3,39.57143,4.815357,52.260544,26.515
2003-07-15,41.75,414.722081,44.649323,468.3,15.568886,88.02,663.598514,37.29,40.741935,4.80942,52.348673,25.965
2003-07-16,41.39,413.597564,44.475741,455.2,15.595916,87.26,661.419924,36.25,39.864056,4.738169,52.21648,25.97
2003-07-17,40.76,406.175748,44.19608,448.2,15.44275,86.44,659.241334,35.04,39.220278,4.720356,51.467382,25.475
2003-07-18,41.575,404.151616,44.350375,457.4,15.298593,87.69,665.341386,35.33,39.295525,4.666918,51.202995,25.69
2003-07-21,41.09,405.725941,43.096723,449.5,15.181466,85.7,657.93418,34.43,38.375843,4.577855,50.233575,25.62
2003-07-22,41.595,410.224011,43.347453,454.5,15.145427,86.16,657.93418,34.94,39.094867,4.58973,50.674221,25.985
2003-07-23,41.68,414.047371,43.077436,456.4,15.154437,86.1,652.269846,34.86,39.512905,4.571917,50.850479,25.945
2003-07-24,40.98,418.320538,44.620393,448.7,15.217505,85.4,655.75559,34.58,39.805531,4.696606,53.141835,25.725
2003-07-25,41.765,414.946985,43.501749,457.3,15.03731,86.42,651.39841,35.47,40.633245,4.631293,52.21648,26.045
2003-07-28,41.415,420.119766,44.765045,458,15.334632,86.5,657.062744,35.49,40.424226,4.767857,53.934997,25.95
2003-07-29,41.44,417.870731,44.63968,454.4,15.154437,86.83,657.93418,35.24,39.914221,4.660981,53.934997,25.905
2003-07-30,41.355,419.220152,44.900054,452.3,15.397701,86.95,661.419924,35.06,39.730284,4.696606,54.463771,25.665
2003-07-31,41.285,421.244283,46.597307,448,15.253544,87.14,671.00572,35.05,39.663398,4.750044,54.948481,25.265
2003-08-01,40.37,412.473046,45.854759,434.5,15.289583,85.1,666.212822,33.36,38.584861,4.666918,54.904416,25.05
2003-08-04,40.8,407.750072,45.372584,438.7,15.271564,84.65,677.54149,33.73,38.56814,4.61348,54.640029,25.135
2003-08-05,39.9,404.826327,46.558733,430.7,15.81215,82.9,672.312874,32.76,38.292235,4.619418,55.124739,24.88
2003-08-06,40.3,392.23173,45.237576,435.2,16.001355,84.05,668.82713,32.99,39.370772,4.530354,53.58248,24.985
2003-08-07,40.265,429.115906,44.948271,441,16.21759,84.75,668.391412,32.97,39.830613,4.488792,53.758738,24.98
2003-08-08,40.645,431.814749,45.092923,444,16.172541,85.82,671.877156,32.99,40.583081,4.524417,53.979061,25.125
2003-08-11,40.305,436.087915,45.334011,445.5,16.154522,85.76,677.105772,33.22,40.248651,4.554105,54.595965,24.975
2003-08-12,40.715,442.16031,46.066915,451.9,16.334717,87.68,685.820132,33.65,40.68341,4.643168,55.300997,25.18
2003-08-13,40.395,430.690231,45.604028,449.7,16.100463,87.4,696.713082,33.43,40.566359,4.619418,55.168804,25.025
2003-08-14,40.71,434.288687,46.954116,451.7,16.379766,87.95,711.963212,33.9,40.641606,4.702544,56.182288,25.24
2003-08-18,40.535,442.610117,47.445933,446.5,16.686098,88.27,714.57752,34.05,41.126529,4.702544,56.094159,25.17
2003-08-19,40.605,434.738494,47.175916,444.1,16.668079,89.03,711.527494,34.2,41.502763,4.696606,55.917901,25.19
2003-08-20,40.855,430.240424,46.221211,441.6,16.397785,87.7,695.405928,34.83,41.0262,4.660981,54.904416,24.975
2003-08-21,40.495,428.666099,45.353298,439.1,16.325707,88.1,704.991724,34.6,41.201776,4.660981,54.331577,24.83
2003-08-22,39.19,424.392933,44.938628,431,16.262639,86.99,708.477468,33.92,40.365701,4.660981,53.318093,24.565
2003-08-26,38.945,420.119766,43.241375,433.1,15.722053,86.51,701.070262,33.38,40.315537,4.625355,52.568996,24.81
2003-08-27,38.79,425.067643,43.848914,429.6,15.704033,85.97,705.86316,33.26,39.930942,4.660981,53.318093,24.75
2003-08-28,39.15,419.220152,44.687897,430.9,15.749082,86.86,707.606032,33.91,40.34898,4.660981,54.375642,25.035
2003-08-29,39.625,413.822467,43.762123,433.5,15.586906,88.49,708.477468,34.22,40.792099,4.61348,53.229964,25.07
2003-09-02,39.715,413.822467,44.360019,441.8,15.460769,90.45,712.834648,34.7,41.795389,4.666918,53.274029,25.575
2003-09-03,39,420.569573,45.237576,445,15.586906,90.82,721.549008,34.86,40.917511,4.690668,55.917901,25.735
2003-09-04,38.12,424.617836,44.485384,444.1,15.640965,91.26,715.448956,34.68,41.268662,4.708481,55.168804,25.45
2003-09-05,38.075,421.469187,44.167149,443.4,15.658984,90.96,713.270366,34.19,40.390783,4.696606,54.684094,25.315
2003-09-08,38.49,422.368801,44.360019,445.2,15.947297,91.35,719.370418,34.64,40.566359,4.738169,55.653514,25.605
2003-09-09,38.055,426.192161,43.665688,442.8,15.785121,91.79,711.527494,34.26,41.235219,4.696606,54.860352,25.495
